"ciudad";"idprovincia";"codeid";"latitude";"longitude"
"Santa María Totolapilla";"605";"";"16.8636";"-95.1995"
"Santa María Xadani";"605";"";"16.2338";"-95.2350"
"Santa María Yalina";"605";"";"17.289950";"-96.166099"
"Santa María Yavesía";"605";"";"17.336111";"-96.396944"
"Santa María Yolotepec";"605";"";"16.7831";"-98.2219"
"Santa María Yosoyúa";"605";"";"17.2969";"-97.6467"
"Santa María Yucuhiti";"605";"";"17.3011";"-97.9072"
"Santa María Zacatepec";"605";"";"18.6772";"-98.0722"
"Santa María Zaniza";"605";"";"16.2833";"-97.4333"
"Santa María Zoquitlán";"605";"";"16.5333";"-96.7333"
"Santiago Amoltepec";"605";"";"16.5333";"-97.3167"
"Santiago Apoala";"605";"";"17.8003";"-97.3508"
"Santiago Apóstol";"605";"";"16.5084";"-95.1332"
"Santiago Astata";"605";"";"15.9302";"-95.7094"
"Santiago Atitlán";"605";"";"14.6369";"-91.2290"
"Santiago Ayuquililla";"605";"";"18.2333";"-98.0333"
"Santiago Cacaloxtepec";"605";"";"17.899444";"-97.964444"
"Santiago Camotlán";"605";"";"17.3333";"-96.4000"
"Santiago Comaltepec";"605";"";"17.6850";"-96.1131"
"Santiago Chazumba";"605";"";"18.1467";"-97.6403"
"Santiago Choápam";"605";"";"17.2536";"-95.8103"
"Santiago del Río";"605";"";"21.8973";"-98.1439"
"Santiago Huajolotitlán";"605";"";"17.7972";"-97.7692"
"Santiago Huauclilla";"605";"";"17.2000";"-96.9000"
"Santiago Ihuitlán Plumas";"605";"";"18.133333";"-97.666667"
"Santiago Ixcuintepec";"605";"";"17.3083";"-95.4000"
"Santiago Ixtayutla";"605";"";"16.3217";"-97.7889"
"Santiago Jamiltepec";"605";"";"16.2772";"-97.8231"
"Santiago Jocotepec";"605";"";"17.8411";"-95.8392"
"Santiago Juxtlahuaca";"605";"";"17.3192";"-98.0139"
"Santiago Lachiguiri";"605";"";"16.3369";"-95.6902"
"Santiago Lalopa";"605";"";"17.533333";"-96.366667"
"Santiago Laollaga";"605";"";"16.2833";"-95.4000"
"Santiago Laxopa";"605";"";"17.2639";"-96.1733"
"Santiago Llano Grande";"605";"";"16.2869";"-98.2333"
"Santiago Matatlán";"605";"";"16.8661";"-96.4014"
"Santiago Miltepec";"605";"";"19.2078";"-98.0222"
"Santiago Minas";"605";"";"16.2842";"-97.4386"
"Santiago Nacaltepec";"605";"";"17.6100";"-97.6800"
"Santiago Nejapilla";"605";"";"17.2333";"-97.6833"
"Santiago Nundiche";"605";"";"17.2433";"-97.6836"
"Santiago Nuyoó";"605";"";"16.9354";"-97.6806"
"Santiago Pinotepa Nacional";"605";"";"16.3220";"-98.0145"
"Santiago Suchilquitongo";"605";"";"17.3469";"-96.8142"
"Santiago Tamazola";"605";"";"17.8833";"-98.1833"
"Santiago Tapextla";"605";"";"16.2800";"-98.0183"
"Villa Tejúpam de la Unión";"605";"";"17.5002";"-97.4728"
"Santiago Tenango";"605";"";"17.2324";"-96.7785"
"Santiago Tepetlapa";"605";"";"18.982778";"-99.596667"
"Santiago Tetepec";"605";"";"16.53210";"-97.61530"
"Santiago Texcalcingo";"605";"";"17.843111";"-97.607778"
"Santiago Textitlán";"605";"";"16.4931";"-97.0150"
"Santiago Tilantongo";"605";"";"17.347222";"-97.463333"
"Santiago Tillo";"605";"";"17.3625";"-97.6814"
"Santiago Tlazoyaltepec";"605";"";"17.2333";"-96.7833"
"Santiago Xanica";"605";"";"16.2172";"-96.1831"
"Santiago Xiacuí";"605";"";"17.3483";"-96.5142"
"Santiago Yaitepec";"605";"";"16.2633";"-97.4608"
"Santiago Yaveo";"605";"";"17.3483";"-95.7675"
"Santiago Yolomécatl";"605";"";"17.9167";"-97.3167"
"Santiago Yosondúa";"605";"";"16.9333";"-97.8000"
"Santiago Yucuyachi";"605";"";"17.2333";"-97.6667"
"Santiago Zacatepec";"605";"";"17.2469";"-98.4161"
"Santiago Zoochila";"605";"";"17.3011";"-96.4009"
"Nuevo Zoquiápam";"605";"";"18.1819";"-96.7572"
"Santo Domingo Ingenio";"605";"";"16.4710";"-95.0933"
"Santo Domingo Albarradas";"605";"";"16.9333";"-96.1833"
"Santo Domingo Armenta";"605";"";"16.2833";"-98.1833"
"Santo Domingo Chihuitán";"605";"";"16.5312";"-95.1019"
"Santo Domingo de Morelos";"605";"";"15.8656";"-96.6366"
"Santo Domingo Ixcatlán";"605";"";"17.609722";"-97.672222"
"Santo Domingo Nuxaá";"605";"";"17.2010";"-97.0884"
"Santo Domingo Ozolotepec";"605";"";"16.2333";"-96.1833"
"Santo Domingo Petapa";"605";"";"16.8681";"-95.0920"
"Santo Domingo Roayaga";"605";"";"17.2453";"-96.4655"
"Santo Domingo Tehuantepec";"605";"";"16.3333";"-95.2333"
"Santo Domingo Teojomulco";"605";"";"16.3083";"-97.0531"
"Santo Domingo Tepuxtepec";"605";"";"16.8667";"-95.9000"
"Santo Domingo Tlatayápam";"605";"";"17.29088";"-97.79309"
"Santo Domingo Tomaltepec";"605";"";"17.1092";"-96.6670"
"Santo Domingo Tonalá";"605";"";"17.6082";"-97.7236"
"Santo Domingo Tonaltepec";"605";"";"17.4719";"-97.3161"
"Santo Domingo Xagacía";"605";"";"17.3070";"-96.1831"
"Santo Domingo Yanhuitlán";"605";"";"17.533333";"-97.616667"
"Santo Domingo Yodohino";"605";"";"17.7456";"-97.7761"
"Santo Domingo Zanatepec";"605";"";"16.4969";"-94.1916"
"Santos Reyes Nopala";"605";"";"16.0142";"-97.1305"
"Santos Reyes Pápalo";"605";"";"17.8006";"-96.9922"
"Santos Reyes Tepejillo";"605";"";"17.733333";"-98.016667"
"Santos Reyes Yucuná";"605";"";"17.6914";"-97.9192"
"Santo Tomás Jalieza";"605";"";"16.9167";"-96.7131"
"Santo Tomás Mazaltepec";"605";"";"17.078611";"-96.713333"
"Santo Tomás Ocotepec";"605";"";"17.2359";"-97.6803"
"Santo Tomás Tamazulapan";"605";"";"16.909722";"-96.397778"
"San Vicente Coatlán";"605";"";"16.2342";"-96.8969"
"San Vicente Lachixío";"605";"";"16.8689";"-97.0072"
"San Vicente Nuñú";"605";"";"17.3598";"-97.3920"
"Silacayoápam";"605";"";"17.663611";"-98.010278"
"Sitio de Xitlapehua";"605";"";"16.2833";"-96.7667"
"Soledad Etla";"605";"";"17.1279";"-96.7785"
"Villa de Tamazulápam del Progreso";"605";"";"17.6092";"-97.5778"
"Tanetze de Zaragoza";"605";"";"17.336389";"-96.386944"
"Taniche";"605";"";"16.92304";"-99.34139"
"Tataltepec de Valdés";"605";"";"16.3286";"-97.7825"
"Teococuilco de Marcos Pérez";"605";"";"17.7300";"-96.9031"
"Teotitlán de Flores Magón";"605";"";"18.13333";"-96.91667"
"Teotitlán del Valle";"605";"";"17.0459";"-96.5000"
"Teotongo";"605";"";"17.7282";"-97.3681"
"Tepelmeme Villa de Morelos";"605";"";"18.4152";"-97.7158"
"San Jerónimo Tlacochahuaya";"605";"";"16.9500";"-96.7083"
"Tlacolula de Matamoros";"605";"";"16.9500";"-96.5333"
"Tlacotepec Plumas";"605";"";"17.8525";"-97.5719"
"Tlalixtac de Cabrera";"605";"";"17.0782";"-96.7092"
"Totontepec Villa de Morelos";"605";"";"17.238889";"-95.8075"
"Trinidad Zaachila";"605";"";"16.9194";"-96.7756"
"La Trinidad Vista Hermosa";"605";"";"19.7189";"-98.9586"
"Unión Hidalgo";"605";"";"16.4792";"-95.0195"
"Valerio Trujano";"605";"";"17.7853";"-98.7500"
"San Juan Bautista Valle Nacional";"605";"";"17.7515";"-96.1317"
"Villa Díaz Ordaz";"605";"";"16.9333";"-96.6"
"Yaxe";"605";"";"16.8961";"-96.4092"
"Magdalena Yodocono de Porfirio Díaz";"605";"";"17.199444";"-97.015"
"Yogana";"605";"";"16.3300";"-96.1833"
"Yutanduchi de Guerrero";"605";"";"17.3453";"-97.6832"
"Villa de Zaachila";"605";"";"16.9167";"-96.7500"
"San Mateo Yucutindoo";"605";"";"16.3333";"-97.5000"
"Zapotitlán Lagunas";"605";"";"17.5817";"-98.5092"
"Zapotitlán Palmas";"605";"";"17.798889";"-97.792778"
"Santa Inés de Zaragoza";"605";"";"19.5583";"-99.2806"
"Zimatlán de Álvarez";"605";"";"16.9207";"-96.7083"
"Acajete";"606";"";"19.0760";"-98.0503"
"Acateno";"606";"";"20.0667";"-97.6167"
"Acatlán";"606";"";"20.1939";"-98.0525"
"Acatzingo";"606";"";"19.1011";"-97.8467"
"Acteopan";"606";"";"18.716667";"-98.75"
"Ahuacatlán";"606";"";"21.0572";"-104.4839"
"Ahuatlán";"606";"";"20.2333";"-98.5667"
"Ahuazotepec";"606";"";"20.1664";"-98.0547"
"Ahuehuetitla";"606";"";"18.2236";"-98.1858"
"Ajalpan";"606";"";"18.2000";"-97.0167"
"Albino Zertuche";"606";"";"18.3833";"-98.9333"
"Aljojuca";"606";"";"19.1489";"-97.3933"
"Altepexi";"606";"";"18.3664";"-97.2953"
"Amixtlán";"606";"";"20.053611";"-97.672222"
"Amozoc";"606";"";"19.0446";"-98.0452"
"Aquixtla";"606";"";"19.7669";"-97.9461"
"Atempan";"606";"";"19.8406";"-97.5989"
"Atexcal";"606";"";"18.1969";"-97.9122"
"Atlixco";"606";"";"18.9151";"-98.4375"
"Atoyatempan";"606";"";"18.9000";"-97.9833"
"Atzala";"606";"";"18.2333";"-98.4333"
"Atzitzihuacán";"606";"";"18.900611";"-98.436951"
"Atzitzintla";"606";"";"18.9006";"-97.2871"
"Axutla";"606";"";"18.2333";"-98.4167"
"Ayotoxco de Guerrero";"606";"";"20.0071";"-97.5082"
"Calpan";"606";"";"19.1433";"-98.4367"
"Caltepec";"606";"";"18.2544";"-98.1689"
"Camocuautla";"606";"";"20.016670";"-97.783330"
"Caxhuacan";"606";"";"20.053611";"-97.652778"
"Coatepec";"606";"";"19.4533";"-96.9589"
"Coatzingo";"606";"";"18.799";"-98.159"
"Cohetzala";"606";"";"18.1792";"-98.6725"
"Cohuecan";"606";"";"18.8333";"-98.6833"
"Coronango";"606";"";"19.0972";"-98.3018"
"Coxcatlán";"606";"";"18.4870";"-97.1083"
"Coyomeapan";"606";"";"18.266667";"-97.016667"
"Coyotepec";"606";"";"19.7833";"-99.1667"
"Cuapiaxtla de Madero";"606";"";"19.158";"-97.967"
"Cuautempan";"606";"";"20.0333";"-97.7333"
"Cuautinchán";"606";"";"18.8274";"-97.9870"
"Cuautlancingo";"606";"";"19.0703";"-98.2730"
"Cuayuca de Andrade";"606";"";"18.484111";"-98.239444"
"Cuetzalan del Progreso";"606";"";"20.009444";"-97.514444"
"Cuyoaco";"606";"";"19.6667";"-97.6667"
"Chalchicomula de Sesma";"606";"";"19.1614";"-97.6367"
"Chapulco";"606";"";"18.9821";"-97.4615"
"Chiautla";"606";"";"19.52748";"-98.88177"
"Chiautzingo";"606";"";"19.1614";"-98.4151"
"Chiconcuautla";"606";"";"20.0978";"-98.1761"
"Chichiquila";"606";"";"19.5500";"-97.2500"
"Chietla";"606";"";"18.5061";"-98.5083"
"Chigmecatitlán";"606";"";"18.6047";"-97.9411"
"Chignahuapan";"606";"";"19.8333";"-98.0333"
"Chignautla";"606";"";"19.8239";"-97.3614"
"Chila";"606";"";"18.0250";"-98.1681"
"Chila de la Sal";"606";"";"18.3033";"-98.1611"
"Honey";"606";"";"20.0536";"-98.2772"
"Chilchotla";"606";"";"19.2486";"-97.0906"
"Chinantla";"606";"";"18.2250";"-98.0561"
"Domingo Arenas";"606";"";"19.2869";"-98.3850"
"Eloxochitlán";"606";"";"18.166667";"-96.966667"
"Epatlán";"606";"";"18.4922";"-98.4194"
"Esperanza";"606";"";"21.8526";"-102.2922"
"Francisco Z. Mena";"606";"";"20.5594";"-97.7975"
"General Felipe Ángeles";"606";"";"19.4233";"-97.9675"
"Guadalupe";"606";"";"25.6768";"-100.2595"
"Guadalupe Victoria";"606";"";"32.2869";"-115.1050"
"Hermenegildo Galeana";"606";"";"18.4783";"-99.9331"
"Huaquechula";"606";"";"18.8000";"-98.5667"
"Huatlatlauca";"606";"";"18.786111";"-97.788056"
"Huauchinango";"606";"";"20.1772";"-98.0539"
"Huehuetla";"606";"";"20.4749";"-98.0478"
"Huehuetlán el Chico";"606";"";"18.3603";"-98.8042"
"Huejotzingo";"606";"";"19.1582";"-98.4161"
"Hueyapan";"606";"";"19.1479";"-98.6171"
"Hueytamalco";"606";"";"20.0472";"-97.4594"
"Hueytlalpan";"606";"";"20.0250";"-97.6750"
"Huitzilan de Serdán";"606";"";"20.1903";"-97.7131"
"Huitziltepec";"606";"";"18.4833";"-97.9833"
"Atlequizayan";"606";"";"20.0559";"-97.6722"
"Ixcamilpa de Guerrero";"606";"";"18.2659";"-99.0225"
"Ixcaquixtla";"606";"";"18.515556";"-97.914722"
"Ixtacamaxtitlán";"606";"";"19.5488";"-97.6481"
"Ixtepec";"606";"";"16.5690";"-95.0975"
"Izúcar de Matamoros";"606";"";"18.6062";"-98.4161"
"Jalpan";"606";"";"21.2230";"-99.4746"
"Jolalpan";"606";"";"18.6005";"-98.9786"
"Jonotla";"606";"";"20.1826";"-97.7131"
"Jopala";"606";"";"20.1706";"-97.8361"
"Juan C. Bonilla";"606";"";"19.2189";"-98.2798"
"Juan Galindo";"606";"";"20.1464";"-97.6108"
"Juan N. Méndez";"606";"";"18.8275";"-97.9928"
"Lafragua";"606";"";"19.2189";"-97.6725"
"Libres";"606";"";"19.4670";"-97.6817"
"La Magdalena Tlatlauquitepec";"606";"";"19.3167";"-98.4000"
"Mazapiltepec de Juárez";"606";"";"19.2347";"-97.7903"
"Mixtla";"606";"";"18.541667";"-97.150833"
"Molcaxac";"606";"";"18.6772";"-97.7910"
"Cañada Morelos";"606";"";"18.8236";"-97.4814"
"Naupan";"606";"";"20.2431";"-98.0469"
"Nauzontla";"606";"";"19.9794";"-97.6831"
"Nealtican";"606";"";"19.1236";"-98.5405"
"Nicolás Bravo";"606";"";"18.4509";"-89.8833"
"Nopalucan";"606";"";"19.2214";"-97.7831"
"Ocotepec";"606";"";"19.0361";"-98.3020"
"Ocoyucan";"606";"";"18.9614";"-98.3073"
"Olintla";"606";"";"20.083354";"-97.659736"
"Oriental";"606";"";"19.3549";"-97.4933"
"Pahuatlán";"606";"";"20.3050";"-98.1972"
"Palmar de Bravo";"606";"";"18.866667";"-97.566667"
"Pantepec";"606";"";"20.4128";"-97.9950"
"Petlalcingo";"606";"";"18.2181";"-98.2359"
"Piaxtla";"606";"";"18.321389";"-98.210556"
"Puebla";"606";"";"19.0414";"-98.2063"
"Quecholac";"606";"";"18.916667";"-97.666667"
"Quimixtlán";"606";"";"19.2873";"-97.1697"
"Rafael Lara Grajales";"606";"";"19.318889";"-97.836944"
"Los Reyes de Juárez";"606";"";"18.9806";"-97.5175"
"San Andrés Cholula";"606";"";"19.0313";"-98.2417"
"San Antonio Cañada";"606";"";"18.900044";"-97.664397"
"San Diego la Mesa Tochimiltzingo";"606";"";"18.5022";"-97.4611"
"San Felipe Teotlalcingo";"606";"";"19.1686";"-98.4746"
"San Felipe Tepatlán";"606";"";"20.1092";"-97.8231"
"San Gabriel Chilac";"606";"";"18.4142";"-97.2461"
"San Gregorio Atzompa";"606";"";"19.0333";"-98.3833"
"San Jerónimo Tecuanipan";"606";"";"19.0703";"-98.3267"
"San Jerónimo Xayacatlán";"606";"";"18.2719";"-97.9916"
"San José Chiapa";"606";"";"19.1614";"-97.6367"
"San José Miahuatlán";"606";"";"18.3442";"-97.0589"
"San Juan Atenco";"606";"";"19.2331";"-97.5606"
"San Juan Atzompa";"606";"";"19.6072";"-98.0503"
"San Martín Texmelucan";"606";"";"19.2832";"-98.4370"
"San Martín Totoltepec";"606";"";"18.1702";"-98.2392"
"San Matías Tlalancaleca";"606";"";"19.3140";"-98.4218"
"San Miguel Ixitlán";"606";"";"18.2600";"-98.4100"
"San Miguel Xoxtla";"606";"";"19.1652";"-98.2979"
"San Nicolás Buenos Aires";"606";"";"19.2167";"-97.5000"
"San Nicolás de los Ranchos";"606";"";"19.0447";"-98.5003"
"San Pablo Anicano";"606";"";"18.215";"-98.441"
"San Pedro Cholula";"606";"";"19.0622";"-98.3042"
"San Pedro Yeloixtlahuaca";"606";"";"17.9319";"-97.7861"
"San Salvador el Seco";"606";"";"19.1167";"-97.5333"
"San Salvador el Verde";"606";"";"19.2189";"-98.4367"
"San Salvador Huixcolotla";"606";"";"18.8014";"-97.7903"
"San Sebastián Tlacotepec";"606";"";"18.4064";"-96.98050"
"Santa Catarina Tlaltempan";"606";"";"18.8331";"-98.1772"
"Santa Inés Ahuatempan";"606";"";"18.3428";"-98.0233"
"Santa Isabel Cholula";"606";"";"19.0456";"-98.3682"
"Santiago Miahuatlán";"606";"";"18.4897";"-97.4542"
"Huehuetlán el Grande";"606";"";"18.8333";"-98.1833"
"Santo Tomás Hueyotlipan";"606";"";"19.2133";"-97.8361"
"Soltepec";"606";"";"19.2309";"-98.2359"
"Tecali de Herrera";"606";"";"18.823056";"-97.799444"
"Tecamachalco";"606";"";"18.8792";"-97.7330"
"Tecomatlán";"606";"";"18.3853";"-98.5554"
"Tehuacán";"606";"";"18.4625";"-97.3928"
"Tehuitzingo";"606";"";"18.479176";"-98.394819"
"Tenampulco";"606";"";"20.2431";"-97.3198"
"Teopantlán";"606";"";"18.433333";"-98.216667"
"Teotlalco";"606";"";"18.6058";"-98.6761"
"Tepanco de López";"606";"";"18.5252";"-97.4608"
"Tepango de Rodríguez";"606";"";"20.0469";"-98.1998"
"Tepatlaxco de Hidalgo";"606";"";"19.7461";"-98.3978"
"Tepeaca";"606";"";"18.9614";"-97.8881"
"Tepemaxalco";"606";"";"19.318889";"-98.403611"
"Tepeojuma";"606";"";"18.5916";"-98.4447"
"Tepetzintla";"606";"";"20.7161";"-97.9917"
"Tepexco";"606";"";"18.6052";"-98.7486"
"Tepexi de Rodríguez";"606";"";"18.5022";"-97.9581"
"Tepeyahualco";"606";"";"19.178889";"-97.539722"
"Tepeyahualco de Cuauhtémoc";"606";"";"19.4439";"-97.3158"
"Tetela de Ocampo";"606";"";"19.8052";"-97.7928"
"Teteles de Avila Castillo";"606";"";"20.0261";"-97.6059"
"Teziutlán";"606";"";"19.8387";"-97.3594"
"Tianguismanalco";"606";"";"18.9873";"-98.6689"
"Tilapa";"606";"";"18.4152";"-98.3538"
"Tlacotepec de Benito Juárez";"606";"";"18.8000";"-97.7900"
"Tlacuilotepec";"606";"";"20.1833";"-98.0500"
"Tlachichuca";"606";"";"19.116667";"-97.466667"
"Tlahuapan";"606";"";"19.3173";"-98.5702"
"Tlaltenango";"606";"";"21.7799";"-103.3222"
"Tlanepantla";"606";"";"19.5406";"-99.1954"
"Tlaola";"606";"";"20.0833";"-97.9833"
"Tlapacoya";"606";"";"19.2750";"-98.9436"
"Tlapanalá";"606";"";"18.917";"-98.4362"
"Tlatlauquitepec";"606";"";"19.8511";"-97.5028"
"Tlaxco";"606";"";"19.6128";"-98.0118"
"Tochimilco";"606";"";"18.9042";"-98.7303"
"Tochtepec";"606";"";"18.900833";"-97.788056"
"Totoltepec de Guerrero";"606";"";"18.8333";"-98.9833"
"Tulcingo";"606";"";"18.1833";"-98.5667"
"Tuzamapan de Galeana";"606";"";"20.0559";"-97.4594"
"Tzicatlacoyan";"606";"";"18.833371";"-97.983945"
"Venustiano Carranza";"606";"";"19.4326";"-99.0721"
"Vicente Guerrero";"606";"";"23.7152";"-103.3207"
"Xayacatlán de Bravo";"606";"";"17.943611";"-97.776111"
"Xicotepec";"606";"";"20.2969";"-97.9653"
"Xicotlán";"606";"";"18.0610311";"-98.53035"
"Xiutetelco";"606";"";"19.7439";"-97.2394"
"Xochiapulco";"606";"";"19.8331";"-97.6359"
"Xochiltepec";"606";"";"18.5022";"-97.6669"
"Xochitlán de Vicente Suárez";"606";"";"20.1319";"-97.6339"
"Xochitlán Todos Santos";"606";"";"20.116667";"-98.166667"
"Yaonáhuac";"606";"";"19.8396";"-97.4875"
"Yehualtepec";"606";"";"18.8392";"-97.7922"
"Zacapala";"606";"";"18.271944";"-97.991944"
"Zacapoaxtla";"606";"";"19.8461";"-97.5686"
"Zacatlán";"606";"";"19.9332";"-97.9758"
"Zapotitlán";"606";"";"18.622041";"-97.650583"
"Zapotitlán de Méndez";"606";"";"20.1664";"-97.6167"
"Zaragoza";"606";"";"17.633333";"-101.55"
"Zautla";"606";"";"19.777778";"-97.580833"
"Zihuateutla";"606";"";"20.1833";"-98.0500"
"Zinacatepec";"606";"";"18.39724";"-97.0031"
"Zongozotla";"606";"";"20.0769";"-97.6592"
"Zoquiapan";"606";"";"19.8333";"-97.5667"
"Zoquitlán";"606";"";"18.6006";"-96.8436"
"Amealco de Bonfil";"607";"";"20.1872";"-100.1489"
"Pinal de Amoles";"607";"";"21.1430";"-99.6082"
"Arroyo Seco";"607";"";"21.5942";"-99.1836"
"Cadereyta de Montes";"607";"";"20.7136";"-99.8175"
"Colón";"607";"";"20.7931";"-99.8740"
"Corregidora";"607";"";"20.5289";"-100.4516"
"Ezequiel Montes";"607";"";"20.6664";"-99.8659"
"Huimilpan";"607";"";"20.3795";"-100.1303"
"Jalpan de Serra";"607";"";"21.2239";"-99.4714"
"Landa de Matamoros";"607";"";"21.2653";"-99.0182"
"El Marqués";"607";"";"20.5235";"-100.4641"
"Pedro Escobedo";"607";"";"20.5006";"-100.1331"
"Peñamiller";"607";"";"21.0261";"-99.6050"
"Querétaro";"607";"";"20.8543";"-100.0379"
"San Joaquín";"607";"";"20.3947";"-100.1902"
"San Juan del Río";"607";"";"20.3830";"-100.0090"
"Tequisquiapan";"607";"";"20.5235";"-99.8938"
"Tolimán";"607";"";"21.0469";"-100.5164"
"Cozumel";"608";"";"20.422984";"-86.922343"
"Felipe Carrillo Puerto";"608";"";"19.5833";"-88.0333"
"Isla Mujeres";"608";"";"21.2322";"-86.7310"
"Othón P. Blanco";"608";"";"18.500189";"-88.296146"
"Benito Juárez";"608";"";"19.385170";"-99.165047"
"José María Morelos";"608";"";"19.579";"-88.914"
"Lázaro Cárdenas";"608";"";"17.9583";"-102.2000"
"Solidaridad";"608";"";"20.6296";"-87.0739"
"Tulum";"608";"";"20.2114";"-87.4654"
"Bacalar";"608";"";"18.6783";"-88.3926"
"Puerto Morelos";"608";"";"20.8489";"-86.8753"
"Ahualulco";"609";"";"21.0541";"-101.9633"
"Alaquines";"609";"";"21.8500";"-99.4667"
"Aquismón";"609";"";"21.1950";"-99.0105"
"Armadillo de los Infante";"609";"";"22.1408";"-100.8003"
"Cárdenas";"609";"";"22.0005";"-99.6678"
"Catorce";"609";"";"23.6880";"-100.6428"
"Cedral";"609";"";"23.8139";"-100.7369"
"Cerritos";"609";"";"22.5001";"-99.5095"
"Cerro de San Pedro";"609";"";"22.1889";"-100.8850"
"Ciudad del Maíz";"609";"";"22.4019";"-99.6139"
"Ciudad Fernández";"609";"";"22.3725";"-100.015"
"Tancanhuitz";"609";"";"21.6082";"-98.9560"
"Ciudad Valles";"609";"";"21.9839";"-99.0109"
"Coxcatlán";"609";"";"18.25722";"-97.12556"
"Charcas";"609";"";"23.1203";"-100.9367"
"Ebano";"609";"";"22.2164";"-98.3859"
"Guadalcázar";"609";"";"22.5639";"-100.2856"
"Huehuetlán";"609";"";"21.1386";"-98.9856"
"Lagunillas";"609";"";"22.5642";"-103.879"
"Matehuala";"609";"";"23.6609";"-100.6500"
"Mexquitic de Carmona";"609";"";"22.2180";"-101.1930"
"Moctezuma";"609";"";"26.7092";"-100.3153"
"Rayón";"609";"";"22.5569";"-100.1109"
"Rioverde";"609";"";"21.9333";"-99.9833"
"Salinas";"609";"";"25.9835";"-97.5100"
"San Antonio";"609";"";"21.2886";"-98.5622"
"San Ciro de Acosta";"609";"";"21.9924";"-99.6036"
"San Luis Potosí";"609";"";"22.1565";"-100.9855"
"San Martín Chalchicuautla";"609";"";"21.159";"-98.9736"
"San Nicolás Tolentino";"609";"";"22.1461";"-100.5380"
"Santa Catarina";"609";"";"25.6732";"-100.4581"
"Santa María del Río";"609";"";"21.8003";"-100.7341"
"Santo Domingo";"609";"";"23.8510";"-102.5832"
"San Vicente Tancuayalab";"609";"";"21.6059";"-98.9942"
"Soledad de Graciano Sánchez";"609";"";"22.1895";"-100.937"
"Tamasopo";"609";"";"21.9286";"-99.3856"
"Tamazunchale";"609";"";"21.2636";"-98.7851"
"Tampacán";"609";"";"21.5072";"-98.9453"
"Tampamolón Corona";"609";"";"21.4958";"-98.7822"
"Tamuín";"609";"";"21.9801";"-98.7500"
"Tanlajás";"609";"";"21.5986";"-99.0006"
"Tanquián de Escobedo";"609";"";"21.6290";"-98.9560"
"Tierra Nueva";"609";"";"21.6748";"-100.5692"
"Vanegas";"609";"";"23.8842";"-100.7982"
"Venado";"609";"";"23.5667";"-101.2000"
"Villa de Arriaga";"609";"";"22.0189";"-101.2158"
"Villa de Guadalupe";"609";"";"23.3667";"-100.9833"
"Villa de la Paz";"609";"";"23.6773";"-100.6407"
"Villa de Ramos";"609";"";"23.0399";"-101.5295"
"Villa de Reyes";"609";"";"21.7972";"-100.9308"
"Villa Hidalgo";"609";"";"21.675";"-101.58"
"Villa Juárez";"609";"";"24.9714";"-104.6740"
"Axtla de Terrazas";"609";"";"21.4339";"-98.9950"
"Xilitla";"609";"";"21.319444";"-98.990556"
"Zaragoza";"609";"";"22.150000";"-102.500000"
"Villa de Arista";"609";"";"22.9556";"-100.6933"
"Matlapa";"609";"";"21.319444";"-98.845833"
"El Naranjo";"609";"";"21.6736";"-99.0031"
"Ahome";"610";"";"25.9171";"-109.1805"
"Angostura";"610";"";"25.4789";"-108.0889"
"Badiraguato";"610";"";"25.3616";"-107.5268"
"Concordia";"610";"";"23.2789";"-106.794"
"Cosalá";"610";"";"24.4120";"-106.6908"
"Culiacán";"610";"";"24.8091";"-107.3940"
"Choix";"610";"";"26.7092";"-108.3214"
"Elota";"610";"";"24.5202";"-107.3842"
"Escuinapa";"610";"";"22.8514";"-105.7989"
"El Fuerte";"610";"";"26.4212";"-108.6205"
"Guasave";"610";"";"25.5742";"-108.4698"
"Mazatlán";"610";"";"23.2494";"-106.4111"
"Mocorito";"610";"";"25.4819";"-107.9190"
"Rosario";"610";"";"19.4792";"-104.2861"
"Salvador Alvarado";"610";"";"25.4939";"-108.9823"
"San Ignacio";"610";"";"23.921905";"-106.409981"
"Sinaloa";"610";"";"25.0";"-107.5"
"Navolato";"610";"";"24.7670";"-107.6947"
"Aconchi";"611";"";"29.8281";"-110.2265"
"Agua Prieta";"611";"";"31.3223";"-109.5630"
"Alamos";"611";"";"27.0219";"-108.9408"
"Altar";"611";"";"30.7111";"-111.8311"
"Arivechi";"611";"";"28.9302";"-109.2280"
